id,breed,split
88110fa3bbc63e4a6451f8b94f1c16ad,brabancon_griffon,train
8811d2ca19ec7a6cefbb76097c6f7e4c,shih-tzu,test
8815b374db13f9992beb2491dd70f9c0,staffordshire_bullterrier,validation
881c91c19ebe23fca49d78e887be9efd,standard_schnauzer,train
881ce596dbeb26cd8a74474e4f51eb0e,wire-haired_fox_terrier,train
881ceaa386838493d2f42d756fbb7597,groenendael,train
881d49b759a56cdf1956f0015099675d,tibetan_mastiff,train
881ff9eff7bcf5bb5cd5bc2e39b22a2c,groenendael,train
88234d321053611f136c1ee67d3ee3ff,mexican_hairless,validation
8825e914555803f4c67b26593c9d5aff,shetland_sheepdog,train
8825e9c2f509720b41ec9ae1866ae953,yorkshire_terrier,test
8831a246cd93a78fe26304f76d5dcbdb,groenendael,train
88435e91be34908f134a5ef10ac80dd0,beagle,validation
8847eac09561675bf7e3d6d9632b8865,beagle,train
88564167e9ff649f5dc9e8bde3a82734,english_springer,train
88664fc7a27b5828860ef5bae18b5309,italian_greyhound,train
886c611904fc29caee5f9cd908b90dc4,japanese_spaniel,train
887c620f29ed39bc5d8702cae6d47dd3,cairn,train
887e80bc7e5854b3d876822be7720ceb,mexican_hairless,train
88831230c898c7e4c56ce73ed285c9c3,tibetan_terrier,train
888631e6931830b648622873fc5f6339,groenendael,train
888dcbdc6f70220a8174befc34266a16,norwich_terrier,train
88928ad88da921d74a26acb27fb3028a,scottish_deerhound,validation
889623dfc6b119e79a931d34a1ec081b,standard_poodle,train
8898c34ad05d2c95319ff2a2f326e69c,saint_bernard,validation
889c421c15dfaa61b6d5ede5c2b31d17,malinois,train
88a3cc5a66105089522f6fd894e65a55,basenji,train
88a9c4a74b1663c9b30ab62e3573ee75,saluki,train
88bdef57f5f510afd04e1452c4495e4a,redbone,validation
88c0df28f7f27a13e48632be87111a53,giant_schnauzer,test
88c2229b86b2fecb775bd4a6b2c863d4,doberman,train
88c8698176d181d5c6c7bd7f3acb1736,briard,validation
88d6b55d29157070ce6ab55a6040c7b3,kelpie,validation
88d848a23380b8a5f0140a47ff514331,weimaraner,train
88dccc33cd5ea95900a170623800ee6d,blenheim_spaniel,train
88f1fbdc15e7da1c28dfaa6b8cc01ac7,dhole,train
88f31da888f9a8007165cc1830b63fd7,silky_terrier,validation
88fa6d0c6f8ce60ea125a86b183c5a15,german_shepherd,validation
88fb448fb7d7fc731a8b2af2884fdbb0,wire-haired_fox_terrier,train
8900485bc481a5e95a1930ee7e7c4adc,whippet,train
89031b60e3aea5f7c320997ee441bc60,briard,train
890727594626c0fa7092624bb9261387,miniature_pinscher,train
8907b3f7a888cbc5e6ac21c47922df2b,border_terrier,train
890efbec7147c2887c460be0af763381,scottish_deerhound,train
89130ad7e00c707d912af935195cbc34,keeshond,validation
8918ef02d44ca4d62e1893aa590b384a,vizsla,train
89259775667d598ec37018874b494220,toy_terrier,train
892e56e6999bac353ddedf9162b04959,blenheim_spaniel,test
8935b2cad46c4030aa0801ae1415cb90,malamute,train
89374e5120de8f3daa32c55306039022,miniature_poodle,validation
89380eddb8ec8802ec7e19f5dc65a74a,pekinese,test
895266d2f46fb569b66268155bf28aa5,papillon,validation
8966b48825cf5490e084a3ce71d17095,american_staffordshire_terrier,train
896ae4eda6310c5fa223131ac7574494,silky_terrier,train
89714899135c134b326fecdd2c2647b0,mexican_hairless,train
89719dbbf15a9f468a620353781abe75,afghan_hound,train
8977f6e2feaf60efc628ff91440ff64e,norwegian_elkhound,validation
897ffbc20e2ee537a3bf595d4cb0895f,tibetan_terrier,train
898ecc1f6e25205be2a465e338ff06ae,pekinese,train
8992306d8e9bd6b844ebbdcec53d9925,samoyed,test
89962510e8e4ad50a1de642bf49945df,pomeranian,train
899f284bbdd762992629dc31a20a7d49,bull_mastiff,train
89b539e909f580be06923c40ec11c477,pug,test
89bdd9a0e2f6869c8c19785838f9c030,old_english_sheepdog,test
89c100870ed663f0136cd385dcc10e76,french_bulldog,train
89c19bac9df678011ab39df96c7b6328,bernese_mountain_dog,train
89c587a6a853c816d3cea9337a8e814a,scottish_deerhound,train
89c5baab87b86eff18560be8f58f481c,siberian_husky,train
89cbfc8c3745a9c14c2b73765f30fc9a,scottish_deerhound,train
89d2d5852bccf43f7cc15cc1cf7ee5d7,bouvier_des_flandres,train
89e04e8b173e1bd50911a94ddd6f1dd9,dingo,train
89e486c54ca7c2537abe3522142a3537,saint_bernard,train
89e653251ebdb4125224d3af5230587e,tibetan_terrier,train
89f1b9d773cca9a3adbf536a62947262,malinois,train
89f38923a2427b596553c4382841a640,west_highland_white_terrier,train
89f6482c56119d9031029346746fc17a,kelpie,train
8a066dcad24606cf4a5e1ada81093989,golden_retriever,train
8a0717f2adf56db70bf360f6464f29b6,bloodhound,train
8a1129e4fd587efdc8ef8c8cc08664e4,black-and-tan_coonhound,train
8a16b61df5b24c926d2e79267a0d62e6,pekinese,train
8a1b3f9f3ff9fef70962ac68704e629a,maltese_dog,train
8a1c01869f6354dc1e4f237db70ef7be,wire-haired_fox_terrier,train
8a248f8b155f9a7f65ac7a5c9090cc5a,standard_schnauzer,test
8a2519eb2577ce76ccedd4283f44354c,pomeranian,train
8a2a22dd80d59c330c3995f49b74abc5,clumber,train
8a2fb8dc69a446d004d113ad8bbd0366,sussex_spaniel,train
8a31a73b980d8f8350f1990c9391c60f,lhasa,train
8a35cb0b51977007c8f812204b556883,great_pyrenees,train
8a3a39dfc2cf81434f2eec84790ac62e,african_hunting_dog,train
8a415118e76252555a6ae5aa9c86bf62,bluetick,train
8a4830e8d2f106d5a0c46ef82be96b0c,scottish_deerhound,train
8a495c14b27b0b2da5bbfe03b2fe1a0f,irish_wolfhound,test
8a5349f4b15dddd7472b569e9cdd3f39,english_foxhound,train
8a5a7518881748d0c53cbe7f4d9d67c1,lakeland_terrier,train
8a5ba5ac735272c8f85b0af39f8d7b29,sealyham_terrier,validation
8a5d03cdf0c886d1693ad8deca7fda5c,clumber,validation
8a5dd8f626b274950bd3e92d832ea2c9,english_foxhound,train
8a6113f1ca33960c10bd98ce0968d644,komondor,train
8a6334cbeca54f9d56b83a34ac491aa8,malinois,test
8a6b1a95cce4538252dbc28cfcebb8ad,japanese_spaniel,train
8a766975e00b9ce3b75899ecebde5a71,gordon_setter,train
8a7db9bfc4a377e316a1acb16403137b,soft-coated_wheaten_terrier,train
8a80f532bf6321fcfd2580319c6eb775,australian_terrier,test
8a81a9b6ef044de6bb40506e0db1d92e,dingo,train
8aa1bde6dcb15816ebaeb23b55f9c325,italian_greyhound,validation
8aa65793a60f8feb59925d6ece493bf0,doberman,train
8ab11c1387ac94ef0d09bf39a96473b9,yorkshire_terrier,train
8ab20216cab9e31dc00d41cf65ac0db6,bull_mastiff,validation
8ab260e1bd12a31b64d2e197033bce20,english_springer,test
8ab5f027cc6bd007a106485540ee3147,lakeland_terrier,train
8ab6438f29eef71dcce83617e2c73157,schipperke,train
8ad3b583aae6f2cd17f89e6384bba799,clumber,train
8ae123d42a7fa0a086271728dc7e9226,japanese_spaniel,train
8ae1475b493ceb4dc93924ccdf1f98cd,german_short-haired_pointer,train
8aee90949d4c1edc9ae570287a53e6f1,west_highland_white_terrier,train
8af6c2ecc9088cb2a6f84681124c0da7,curly-coated_retriever,train
8af9cc09eef85c49a23057412b329e1b,schipperke,validation
8afa296352be6e60b467b958654cb482,border_terrier,train
8afbc403c8f96b6dcb9fa0a34ce39ea4,shih-tzu,train
8b0b1c5823015dc73d323643a559be31,afghan_hound,validation
8b21290d463f620d940bbe1ac32aae95,irish_setter,validation
8b22f7121f8f487e43eca6d7b1e27dc6,maltese_dog,train
8b27fd53a34c667b41ec5cf13be22de6,scottish_deerhound,train
8b29269d1fa6760127a7dc14f50596ae,italian_greyhound,train
8b2f7389a0de18773edadeb6962e5c5c,kerry_blue_terrier,train
8b30663909c1adfdca18f26300046ce0,labrador_retriever,validation
8b332e46e140af54feecbdff46cad87b,old_english_sheepdog,train
8b3bd046cdd3d7562396aa63d0185628,otterhound,train
8b3ed0409cab6259bd3f444bdb99bc38,pomeranian,train
8b477eed0b8ca385a5008c20753d16df,basenji,test
8b692b59001659cc57f63fa621c1b9b2,chow,train
8b6e36d51e75cf0b1b81a94f33d5f5c3,basset,train
8b757446986fba8aa687d6106f339831,lhasa,train
8b77681bdddba868aac232c323dc6b01,welsh_springer_spaniel,train
8b7b0f3b6474962448c419ed8c46712a,basenji,validation
8b7c503438843feb509ac38f505f77e1,pomeranian,train
8b80780bc559890236d06a312eb7b889,yorkshire_terrier,train
8b8d64d47df5dfa4fdd0581e476103be,staffordshire_bullterrier,test
8b9484507627b9aa40a2ed98d8023d45,bull_mastiff,train
8b9bb5dbe62e19115abfe6e13590c148,norwich_terrier,train
8baf3971eb1fd962a9752a24f4ce0a2b,brabancon_griffon,train
8baf4fd87d634ccdcb7965b2b55c9639,saint_bernard,train
8bba6c2e3b2994c4e313d2c489e29880,golden_retriever,train
8bbb5cc1bb607fe461d5dd90052496b8,entlebucher,train
8bbdac6dc170956cbf2e73c55b611a12,pomeranian,train
8bd89fdacf4254cbb1739c541b654351,old_english_sheepdog,train
8bd905838263efd8c2cac790b5f17912,papillon,train
8bd9f03c437e44fc390e90d05b1af1bf,bluetick,train
8bea04061f396a71de9ad8c45810ad0d,greater_swiss_mountain_dog,train
8bef88134879b7794217700319b25561,bull_mastiff,validation
8befc822b56b744d72872428a0ef4851,boston_bull,train
8befd30dd8d44c30e9346b04a525b410,chesapeake_bay_retriever,train
8bf58e563f62837df002040db7d84311,chesapeake_bay_retriever,test
8bf5bd677a71e574a08dfd4fe7af1461,pomeranian,train
8c02f4026ef8f3595879db865c7b9f0d,chesapeake_bay_retriever,train
8c061cc94ba2801a2c5f85af5653ee58,beagle,train
8c1304c22e356290cae941c3b29cddff,shih-tzu,train
8c170e9b6122bf2d003e109bef89e42f,norwegian_elkhound,train
8c18c7bf930d8fcee918db12c9635bd9,collie,train
8c1b4527b9d6fa6dce004f83325240b6,pug,train
8c1c53f05c07eb4f67c809855bc44ac9,sealyham_terrier,validation
8c1f3220d32d79207534a062bd04fd85,kerry_blue_terrier,train
8c36d92a7e002977441fbaa2dbfc32bd,cairn,train
8c396c0bdf28e07c823c5fcbb9d6840a,clumber,train
8c3c5a2ab2212dae4745f271854101b9,cocker_spaniel,train
8c3e7fd14b975242c61afc05228b0e50,gordon_setter,train
8c547b5df1aff986fa67f9efc97459b9,leonberg,train
8c5b6ce48c6129af802c7a2b8c6b6a00,sussex_spaniel,train
8c6264cf21c69e5fb58ba291c45e7049,german_short-haired_pointer,train
8c66150fd3c6c144ce2cf79496b4a6e1,malamute,train
8c68af1aa5657527026a50081ac0bd48,dingo,train
8c6cd1ae33852154187c467495911011,groenendael,train
8c6d252c208a9564a72522e6592b12d1,miniature_pinscher,validation
8c75d52decdc0749d1de591095752ce8,staffordshire_bullterrier,train
8c77ac7beb31548766f7965ae9b245fe,keeshond,train
8c7e23bd90d01d924555b942be79844b,rhodesian_ridgeback,train
8c91464904ba9bfee08c4af8091b10e3,newfoundland,train
8c96a702b0a8fc525956f780ec87a28d,curly-coated_retriever,train
8c99f1d9dde16550e002b8ea3fc342cd,chesapeake_bay_retriever,train
8ca7a862f8419c130ea73917d12dfce5,bloodhound,validation
8caee24979a5ad8887ceba75d93f0ab6,beagle,test
8cb6a74c34257a22665589648d827aad,kerry_blue_terrier,train
8cd3fb35c72d692d4c717b6052465f55,kerry_blue_terrier,train
8cd4a3412502ee82680eb4761d68d0dc,dhole,train
8cd51950e3f5d3d119d195bde1eea9ad,black-and-tan_coonhound,train
8cd5ae0663d2d5fbc39f291a99f3ecd2,english_springer,train
8cd7532d405da73d94dedca7e887ff92,scotch_terrier,train
8ce5703ad6a594ab9ba7540964789fe4,black-and-tan_coonhound,train
8ce94c7eec80364765b1c21f440a7f9f,doberman,train
8ced482ceedeccca651a81a15ebe47bd,redbone,train
8cfc893064157fb61fc90bf9a5ab14dd,scotch_terrier,train
8d06f684b12bf2c64375acf001cd8285,japanese_spaniel,train
8d081a85379005be35b81747dc8873fa,border_collie,test
8d0f47344bd67acf7ca366190aac064e,wire-haired_fox_terrier,train
8d19a2d1a7027646ed367ec35bfe6b8c,irish_wolfhound,train
8d19b5c9f212ccbc4df8546c7a572919,affenpinscher,train
8d2dc9668eadcd1eec60c27a9680c45f,saluki,train
8d2eba220c4199ebd37db6bceabf4969,miniature_poodle,train
8d32ca9b3faddc11fa5488ab18b4cefe,chihuahua,validation
8d469d98dc5b185f7dbe736389ed6234,papillon,train
8d4b28ae56c225f870139cdfeff5131c,scottish_deerhound,train
8d545ea0a05cfbdc5b0ba95a3290bf48,walker_hound,train
8d5737b4275e379c36e3797400862f6e,bull_mastiff,validation
8d59450a985ebb3790c70d672e616c68,yorkshire_terrier,train
8d60fa3151beba31a2d32ae462166d83,blenheim_spaniel,train
8d6215f66e6d426a8c8f34d3f626d97e,toy_terrier,train
8d622ccfee16bb45cfd55aeebea08687,collie,train
8d628ba3a953baa57b98f46a18ae9f4b,chihuahua,train
8d636c0e0e64295df6bbd2e434b47459,toy_poodle,train
8d64b701b234458957a62af9b81944dd,australian_terrier,train
8d66efb7040095b0397cf73761d3bf41,tibetan_terrier,validation
8d7374555bffed40c4f77a55d348f8ef,welsh_springer_spaniel,train
8d77611798e17dc31a663fae87f46a14,american_staffordshire_terrier,train
8d86decc51df3d4730dd01ea23d531ec,samoyed,test
8d871e0d1106088b8cdb9f62bd7de91b,papillon,validation
8d8cc902a0f1277b78d1a8b376083999,sealyham_terrier,train
8d91d75c382b8685accb5aa89e5ba489,pomeranian,test
8d934bef01917d2b5a60fe59ef755740,welsh_springer_spaniel,train
8d93e1171042807702d5e4cb4073b2ed,samoyed,train
8d940744e1e8a9cc5c5bdd11333b261c,weimaraner,train
8daabe9ded307c802b5f84492bc14d69,maltese_dog,train
8dbade75e5d93537341de6a378beecbb,tibetan_terrier,validation
8dbe0cc0a87f2bdebbe93f9a62a5c6eb,miniature_poodle,validation
8dbe74d29b6c3839cf69f03a40d397dd,blenheim_spaniel,train
8dc0b8413494816aff0d87e9f64ae4fc,staffordshire_bullterrier,train
8dc1697a8eb8eb23f3585ee1705fa4d2,bernese_mountain_dog,train
8dc51b503e88122ad71dd0c7569fd3bb,toy_poodle,train
8dc980c9f136b41bf36d0490cdad2ce8,maltese_dog,train
8dd4e667d9ba987fe4c42fbb09206e60,toy_poodle,train
8ddb0c01060fa25b3df031c1f8eaf11a,siberian_husky,train
8ddbcd3564fa5bc83c0054c2d15ad30a,australian_terrier,train
8de72f0f1be9df62944c9ed2f7841ccd,border_terrier,validation
8de94658ff000fd09d40e16038ce8fae,beagle,train
8deb39440ce06c0c54895334e556e421,keeshond,train
8df3d9a938eb532873ad6fbd67e89598,greater_swiss_mountain_dog,train
8df4b1fb271a526391593679992f9060,pomeranian,validation
8df66073740f76663abf8b5b13b34eeb,irish_water_spaniel,train
8dfc43ad52aae79f3a05d46fce633692,miniature_schnauzer,train
8e007c1c798c69de28267843b9894539,chesapeake_bay_retriever,train
8e06a294fc3138b2db92db326d017967,golden_retriever,test
8e09f934070402cd81a77cd07a148960,saluki,test
8e0e9d43edac86c555d515a2a9afd252,malamute,train
8e10d1f33b37f98f019c97d77f5d3721,airedale,train
8e11ed7d590db5f624fc248051dfa485,standard_poodle,train
8e17a8cac3752b5341c951fcba07ece9,japanese_spaniel,validation
8e1863bda935ce99536f77a786e414f8,pekinese,train
8e1aad62d6bd523796d7c47ef8f020a4,kerry_blue_terrier,train
8e28f759e7eb06080d1ae4cd12cdf31c,dandie_dinmont,train
8e29cf48d5da70aca6548d8b51526dd7,ibizan_hound,train
8e2a385becd796ab5997a171f5cbfecd,chow,train
8e36fbb03c79117c3c7ff2962d255c91,mexican_hairless,train
8e39b8c4de4944adf3ab7edcc51357d4,shetland_sheepdog,test
8e3b7695d93b91002370bdc9d01bfcfb,bluetick,train
8e43f265452b2ff6c99e69c27f590614,pug,validation
8e45f42d744b4a48ffe7ea8520a96f65,papillon,validation
8e4a535a93b830de0cf9a2ed46bcd010,basenji,train
8e4d2ac20aa4433988f8a0037fae8c31,italian_greyhound,train
8e6091bd33ecf18beaf1e2ee9f362463,australian_terrier,train
8e68f99a0188facb43e8d767d3918c81,australian_terrier,test
8e6c4873efd059a52cc41084b6824878,maltese_dog,train
8e709d582d2c6e443ea7237848a3a083,great_pyrenees,train
8e7256b23446acbd33967122787c1eb3,tibetan_mastiff,train
8e78aa56df01e3e6c29a6fa1f0b19575,german_short-haired_pointer,validation
8e78fd35123e6824f396ca237700f853,sealyham_terrier,validation
8e7d364f77c61d6721e1f574edc0d4e5,eskimo_dog,train
8e7e04072f8a9398f668e0a4e16b0734,old_english_sheepdog,train
8e802d5459b5e857e832c721d6cd3a35,blenheim_spaniel,test
8e8e8e089554f1c73883a0172649a0f2,italian_greyhound,train
8e94ccf10370e5d5d49972353ade1f2f,border_terrier,train
8ea40cd8c90ff5e7d388b6712b955aa4,blenheim_spaniel,validation
8eaafbba23d55cfe9422651b32523ad8,blenheim_spaniel,train
8eaef67a7269e3e766cce9ce9a1a9ebe,african_hunting_dog,train
8eb9c258aea79be2d03f7218a6458b4b,eskimo_dog,train
8ec7f3cb80b55638e2054032cef8374c,mexican_hairless,train
8ece811c1c9f81737fc824116b70f51a,afghan_hound,validation
8ed5e9327986e8759a13ad6b6544cd39,beagle,test
8edad149506278be0d351b3d2a4aaea7,great_pyrenees,validation
8ee7ec8ec21f4f1dd3374d496da41989,border_terrier,train
8eed4ce43508497ca2fb97b5052c719b,australian_terrier,validation
8ef2c118289d0d5a142ae28651a46ab4,standard_schnauzer,train
8ef5879e23d4903e557e1d8d523b19c8,border_collie,test
8ef8122b39dff2ed803b2c8b5e267612,kelpie,test
8efabc4160e30aaa54562478a9cca2c9,pomeranian,train
8f0411b4916e9345b4007c3245eff24d,pomeranian,train
8f049f42311282d60ce3599d34a47a04,bernese_mountain_dog,train
8f0ccd6491456a35075e0e35af6fdd56,bernese_mountain_dog,train
8f15c00b8e73fd9afc8f6ebd7ea44c80,cocker_spaniel,train
8f1c26440b26139072c1b6d10c4be2cd,redbone,train
8f1e25e2485ecbce36b765b5a992549e,dingo,train
8f2aebc12f23322b1bf9bbc7f710772e,pomeranian,train
8f366598018cc9e785cfbb461b3b01da,old_english_sheepdog,train
8f3854aaa58f727a9ca017c25595a345,airedale,train
8f3bd64f0547f57bd227bbc2aff8f770,norfolk_terrier,train
8f3e10fab6ea57479f91a5c6efc11351,english_foxhound,validation
8f73fe936d2477bdbef77ebb0deaef78,malamute,train
8f7a434e4b09857f30c6a35056cfd5d1,saluki,train
8f801a4ef6ba82252569289352a152d2,tibetan_mastiff,test
8f8daa0da029ecf2ac47fbe8d19eef39,saluki,train
8f8ea6a2db06234fcd7368112be96c47,bloodhound,validation
8f93451056594e3730feb5a7b831d94b,malinois,train
8f98905c8a1010074eb939c26734ef5e,groenendael,train
8f9b37ee8f502bd3750f0e7573702f13,komondor,train
8f9c699fe464bdb7aa7f2edf7661d379,shetland_sheepdog,test
8f9f48b4ad92e8f3082d2ab40d9f5e51,gordon_setter,train
8fa8a4c1355b991d8641c8fcd471e9b3,saint_bernard,train
8fac9aa474ecefc9b60dbd185f6450d8,standard_schnauzer,train
8fb070664c0597ae883da9195c281a66,beagle,train
8fb29d378d44d3f4af216cf4912ed789,english_foxhound,train
8fb2be84faae8faae043077b5508bcfb,sealyham_terrier,train
8fb95a14aa29a8649502eb0f26f2215f,border_terrier,train
8fbd1187590a9b65878e467e96705637,beagle,test
8fc54285359ddda909d9059cfa13ff27,malamute,validation
8fc79f8c31da438d2ace564999e943e9,bouvier_des_flandres,train
8fc88385d3033eccfcc88736e5f0cfa8,norwich_terrier,test
8fd5567056096a09aad51d3518b95b49,cardigan,train
8fd62f7306a0e8260bd2ceec5d46ff82,sussex_spaniel,train
8fde47266eba1478489404c5b5282b4b,collie,train
8fe632cb1840ea68cb6305578196dc96,dhole,validation
8fea7f05411053a85da10c447c1691bb,kelpie,train
8feac68f15de7bf1965b2de4f821ec14,pomeranian,train
8fef339017219eb3967f930c062f9dba,english_foxhound,train
8ff0a26e39535edfde6fb02bdd83e9ad,borzoi,validation
8ff5946c8a2962c47caa9110fe56f91b,entlebucher,train
9000dac1467ed4a3fff4d7658bbbf3e4,lhasa,train
90109c343f43458deb83972cbd552a0f,norwegian_elkhound,train
9012a23092a021327763c4227cfa2f62,boxer,train
901543bd8e1efb32027ccb06378dda4c,english_foxhound,train
901efa01e94e8601a4a1755a47377748,siberian_husky,test
902a7fc56a4422af481df08912a4e62f,beagle,train
902f55bfe2b33a66ba183de39a453d5e,brabancon_griffon,train
9034ce4ee16750acd935da10c4eb1fa5,beagle,train
904af4de88a7146b714dac3475bf5ca9,dandie_dinmont,train
904f13f221653c8389dc5fa88d68541b,saint_bernard,train
905a5a1957e65d2fb2ec199eedfd3dea,affenpinscher,test
9064e11f8694a2af667baa8ea997f6b1,shih-tzu,test
90668f46101549651824cb05e2224269,irish_wolfhound,validation
9067e5010d2694616f1507de5c5185fd,rottweiler,validation
9069cb5ba1da1f40788406128b05a53b,groenendael,train
906dce11c81ed107495bbbf1e96891b7,walker_hound,validation
907ac782dcb11020894b547df9142223,cairn,train
9083b6eabd4555704ba900d3bd163145,brabancon_griffon,train
909714da5eb9fdf003b571843a820cb9,staffordshire_bullterrier,test
90ba51fd14179ef0f16d537cba990103,australian_terrier,test
90ce42cb4fa91a9e5709c799021e0e38,beagle,train
90d3bc63d8ac5e4cd614b35459b469ea,shetland_sheepdog,train
90d74633492b3e4ec00767dc695e80eb,weimaraner,test
90e5311b4bc74fd9b668b1c728ec1bca,borzoi,train
90fc6e34d3ab3e7c6fff4f854df6d3a4,silky_terrier,train
91008238e223348a72f36eb1e042a466,miniature_poodle,train
910571cb39d0ea06634d05a2b22e6334,chow,train
9108f7ab07ed5d12dd618f604867ed75,old_english_sheepdog,train
910bd1cbf310a280b98777fda080a929,miniature_schnauzer,train
9115dfce9d3cffa5e2c7866c0d4bc176,brittany_spaniel,train
911a822b55c0de0e85d8839ef61b329c,irish_water_spaniel,train
911abd1a39cdc943dc4b0b5d3c19d86d,siberian_husky,train
911c794b5c4cde06d8eefa654c246351,doberman,validation
912a0d50758238e3be7ee4089f529a25,siberian_husky,train
9130e19e00eb59baece5d77695016eb5,eskimo_dog,train
9132fd0d9cd69b9940ab4fceaf52f872,chow,train
9133a4283e1921dbda180a11e9e147a7,walker_hound,test
9150cd31b05a8a2be35dc642ed08d889,french_bulldog,validation
915bef1332462fb6e5c60f2ef93371d5,japanese_spaniel,test
9165ca35661772654f3b8f851d28d830,gordon_setter,train
916a6975c9b4c50fe51a37475b1e6189,norfolk_terrier,train
916acab38c9b1ef122851c0815c6826a,tibetan_mastiff,train
91769e1a1f3d0701d3b2d947d87dec0a,german_shepherd,train
917a2bfef2b7949073a246443592ee50,cocker_spaniel,train
917c71c8931c03751320006ba9deeada,border_terrier,train
917ce8504f2a5347de1686975842b4bf,saint_bernard,train
91849dc79b956a72d9e43e299ca52de5,groenendael,train
918541385e6e7bed1300d95b79d638c9,japanese_spaniel,train
91892e88b37536ba2356b582eb2cdff5,old_english_sheepdog,train
919275bc732b771a349d6515bacad30f,airedale,validation
9194630fa4708d66fb2c5b114dac0786,clumber,train
91984e95858f522d6a29150813453e7e,eskimo_dog,test
919e8336fe2c2834454c6690155a0620,papillon,test
919f861b7bd4a4514a0b4b9994ce4aa1,airedale,test
91a41fe9c86b0fc3cd70a72fb29018a2,soft-coated_wheaten_terrier,test
91a5e8db15bccfb6cfa2df5e8b95ec03,affenpinscher,train
91ac3d5ac0af34da508d0e53466f91be,afghan_hound,train
91af3f0d18e5bd9b09a145ff5db9cb65,flat-coated_retriever,validation
91af963a2f4cc1b5ab4f7e5d257b4830,lakeland_terrier,train
91b435e846b2a1ebda379174a8ecc755,great_pyrenees,train
91b620611eb4e0fed6093251f3d4c1f8,silky_terrier,test
91baafad0bfabce8819dd375963677d3,great_dane,train
91c25bb4539f68d68c7a23b8aa5d04b9,briard,validation
91d2a1f1fed71f812361976b22e2dfd4,cairn,train
91d8c78f0201eb7620fe1cea512ab108,afghan_hound,test
91e21edb68e80e0cee4bf8c11f0026db,kerry_blue_terrier,test
91e2c8d330465c87720a92984675dc4a,brittany_spaniel,train
91f9e0ea60dfdc91939efcb892ee7d94,great_dane,train
91fcceacb76b43385198e96d1f82240f,english_setter,train
9215151844a0caedca69036cc1f574fe,yorkshire_terrier,test
921f88563193b64bcdba94784751cc82,saint_bernard,train
92362bf7e6ef7dffff3b8fd449b528aa,english_foxhound,test
9236bd07cce91361f798145b5edb8a78,briard,train
923ae97ae8d714eaa8a566c8a0370f22,malinois,test
9249992dfe9dd7276764d40a5175f8cf,eskimo_dog,train
924a21b260bedc69e175e60713fe841d,border_terrier,train
924d9891d144fe3df9c06cc281bc5e86,sealyham_terrier,train
925b2891c064453b9b2b94cd4e0d6307,shih-tzu,test
925b64154ebed0a44e1f19d7586e7a25,komondor,train
925b987166c0bac0a7ed760473bf7e65,staffordshire_bullterrier,validation
92668066dcba05ab51143ba413aaaef7,lakeland_terrier,validation
92684aa71e785e6348baeb491e53797d,african_hunting_dog,train
926f5368e7a665fe7aa25286cb0e8af4,mexican_hairless,train
926f9499d8e4f113d2e9bc788c564f54,wire-haired_fox_terrier,train
927137299c6bfa514208a03212bbeb5f,great_pyrenees,test
92786aef192c6738c05da3014f4fd913,flat-coated_retriever,train
927d59ba35da645ee6b17bb17ac6fe31,miniature_pinscher,validation
928f281ca2a484573ffa2d63813454f3,airedale,train
929558678c0d624ae801d9935b469ff1,english_setter,train
9297419afb8c6dfea90bfaf2b2dfb81c,blenheim_spaniel,train
929a85fb96525c2cccdc40529a8c75ba,boxer,train
92a8d330ae081b4514acb5c28fc3c2c2,bull_mastiff,train
92a9243497a51e86ad3a842f829c1270,blenheim_spaniel,train
92b1992357ae55d1e0a1b5e1fb13764e,japanese_spaniel,train
92b51694f777ef7f2cf473fe4591d2a1,papillon,train
92c2c86dc5ef0824884d25c81077da5c,soft-coated_wheaten_terrier,validation
92cd9b84d46f409747f172060b45200d,scottish_deerhound,validation
92cef15bbcfeb99daf148dfdd7587d61,great_pyrenees,train
92d23591a857f9adb0024d587683a1cd,toy_poodle,validation
92d61143bceb0f64e4630eec688bebc9,australian_terrier,train
92d66c4265d4697642d27fceceea8dd4,irish_water_spaniel,train
92dc766692d8771417ada42a2bb4fc5b,papillon,train
92e945f27cf8202cfb225e74dfddfda1,wire-haired_fox_terrier,train
92ea22d7f8dad0ac186507fb6fb529c4,bedlington_terrier,train
92eac03e18067b690a54a0e301f4448c,border_terrier,train
92f9b5279deaab33fe384021a05be7b1,great_dane,test
9302083c61e3af329ca6143f6fae43e2,groenendael,test
9305df8ac8d5c0744b124ae260d55099,norfolk_terrier,validation
9308c8fb4de942e11368bce562e92d7d,border_terrier,train
9316df7ef6098a60baf4223290765df2,malinois,test
931ed9a15a347fd467fc081006da00cf,giant_schnauzer,validation
9326b74fa6ec50134e10d05437be338a,border_terrier,train
932a3f628a53b53847bb86e17a8e9534,pug,test
93363408e03721a55c0e179e9540d048,lakeland_terrier,validation
933985d766d5a834262127f0d6f5d8fd,english_setter,train
933e245251bc667ce6ff74f12dc998fe,malamute,validation
9347a734a6475b2cd88c24700260881f,dandie_dinmont,train
934f0466bfe1d0e3f19540cee4cb35f4,ibizan_hound,train
9357ef3fae73f47e2446f4d39e8af919,italian_greyhound,validation
935823502911fd76718a9f8eedf7037f,english_setter,validation
935a2fe4c6068678737d39564e45de66,border_collie,train
935f0487ee57424b20afdf7d48b56849,american_staffordshire_terrier,train
93660caa9d048421c2ce42040b1b3e7d,redbone,validation
